"","Country","Region","Code","Date","Sex","Age","AgeInt","Metric","Measure","Value"
"585","Spain","Valencia","ES_VC26.04.2020","26.04.2020","m","40",10,"Count","Cases",731
"586","Spain","Valencia","ES_VC26.04.2020","26.04.2020","m","50",10,"Count","Cases",916
"587","Spain","Valencia","ES_VC26.04.2020","26.04.2020","m","60",10,"Count","Cases",973
"588","Spain","Valencia","ES_VC26.04.2020","26.04.2020","m","70",10,"Count","Cases",980
"589","Spain","Valencia","ES_VC26.04.2020","26.04.2020","m","80",10,"Count","Cases",706
"590","Spain","Valencia","ES_VC26.04.2020","26.04.2020","m","90",15,"Count","Cases",194
"591","Spain","Valencia","ES_VC26.04.2020","26.04.2020","f","0",10,"Count","Cases",24
"592","Spain","Valencia","ES_VC26.04.2020","26.04.2020","f","10",10,"Count","Cases",49
"593","Spain","Valencia","ES_VC26.04.2020","26.04.2020","f","20",10,"Count","Cases",394
"594","Spain","Valencia","ES_VC26.04.2020","26.04.2020","f","30",10,"Count","Cases",666
"595","Spain","Valencia","ES_VC26.04.2020","26.04.2020","f","40",10,"Count","Cases",932
"596","Spain","Valencia","ES_VC26.04.2020","26.04.2020","f","50",10,"Count","Cases",1063
"597","Spain","Valencia","ES_VC26.04.2020","26.04.2020","f","60",10,"Count","Cases",831
"598","Spain","Valencia","ES_VC26.04.2020","26.04.2020","f","70",10,"Count","Cases",767
"599","Spain","Valencia","ES_VC26.04.2020","26.04.2020","f","80",10,"Count","Cases",932
"600","Spain","Valencia","ES_VC26.04.2020","26.04.2020","f","90",15,"Count","Cases",466
"601","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","0",10,"Count","Deaths",0
"602","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","10",10,"Count","Deaths",0
"603","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","20",10,"Count","Deaths",1
"604","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","30",10,"Count","Deaths",6
"605","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","40",10,"Count","Deaths",6
"606","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","50",10,"Count","Deaths",22
"607","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","60",10,"Count","Deaths",82
"608","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","70",10,"Count","Deaths",230
"609","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","80",10,"Count","Deaths",256
"610","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","90",15,"Count","Deaths",79
"611","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","0",10,"Count","Deaths",0
"612","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","10",10,"Count","Deaths",1
"613","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","20",10,"Count","Deaths",0
"614","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","30",10,"Count","Deaths",1
"615","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","40",10,"Count","Deaths",2
"616","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","50",10,"Count","Deaths",9
"617","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","60",10,"Count","Deaths",32
"618","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","70",10,"Count","Deaths",107
"619","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","80",10,"Count","Deaths",235
"620","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","90",15,"Count","Deaths",137
"621","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","0",10,"Count","Cases",34
"622","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","10",10,"Count","Cases",33
"623","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","20",10,"Count","Cases",234
"624","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","30",10,"Count","Cases",507
"625","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","40",10,"Count","Cases",746
"626","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","50",10,"Count","Cases",932
"627","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","60",10,"Count","Cases",989
"628","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","70",10,"Count","Cases",984
"629","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","80",10,"Count","Cases",710
"630","Spain","Valencia","ES_VC27.04.2020","27.04.2020","m","90",15,"Count","Cases",198
"631","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","0",10,"Count","Cases",24
"632","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","10",10,"Count","Cases",51
"633","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","20",10,"Count","Cases",402
"634","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","30",10,"Count","Cases",680
"635","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","40",10,"Count","Cases",953
"636","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","50",10,"Count","Cases",1097
"637","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","60",10,"Count","Cases",844
"638","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","70",10,"Count","Cases",781
"639","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","80",10,"Count","Cases",964
"640","Spain","Valencia","ES_VC27.04.2020","27.04.2020","f","90",15,"Count","Cases",493
"641","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","0",10,"Count","Deaths",0
"642","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","10",10,"Count","Deaths",0
"643","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","20",10,"Count","Deaths",1
"644","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","30",10,"Count","Deaths",6
"645","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","40",10,"Count","Deaths",6
"646","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","50",10,"Count","Deaths",22
"647","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","60",10,"Count","Deaths",83
"648","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","70",10,"Count","Deaths",234
"649","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","80",10,"Count","Deaths",259
"650","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","90",15,"Count","Deaths",82
"651","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","0",10,"Count","Deaths",0
"652","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","10",10,"Count","Deaths",1
"653","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","20",10,"Count","Deaths",0
"654","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","30",10,"Count","Deaths",1
"655","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","40",10,"Count","Deaths",2
"656","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","50",10,"Count","Deaths",9
"657","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","60",10,"Count","Deaths",32
"658","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","70",10,"Count","Deaths",107
"659","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","80",10,"Count","Deaths",241
"660","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","90",15,"Count","Deaths",139
"661","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","0",10,"Count","Cases",35
"662","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","10",10,"Count","Cases",35
"663","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","20",10,"Count","Cases",235
"664","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","30",10,"Count","Cases",515
"665","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","40",10,"Count","Cases",755
"666","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","50",10,"Count","Cases",946
"667","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","60",10,"Count","Cases",1005
"668","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","70",10,"Count","Cases",984
"669","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","80",10,"Count","Cases",711
"670","Spain","Valencia","ES_VC28.04.2020","28.04.2020","m","90",15,"Count","Cases",200
"671","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","0",10,"Count","Cases",24
"672","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","10",10,"Count","Cases",51
"673","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","20",10,"Count","Cases",407
"674","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","30",10,"Count","Cases",697
"675","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","40",10,"Count","Cases",971
"676","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","50",10,"Count","Cases",1130
"677","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","60",10,"Count","Cases",859
"678","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","70",10,"Count","Cases",789
"679","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","80",10,"Count","Cases",970
"680","Spain","Valencia","ES_VC28.04.2020","28.04.2020","f","90",15,"Count","Cases",497
"681","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","0",10,"Count","Deaths",0
"682","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","10",10,"Count","Deaths",0
"683","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","20",10,"Count","Deaths",1
"684","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","30",10,"Count","Deaths",6
"685","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","40",10,"Count","Deaths",6
"686","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","50",10,"Count","Deaths",24
"687","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","60",10,"Count","Deaths",87
"688","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","70",10,"Count","Deaths",237
"689","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","80",10,"Count","Deaths",259
"690","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","90",15,"Count","Deaths",82
"691","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","0",10,"Count","Deaths",0
"692","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","10",10,"Count","Deaths",1
"693","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","20",10,"Count","Deaths",0
"694","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","30",10,"Count","Deaths",1
"695","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","40",10,"Count","Deaths",2
"696","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","50",10,"Count","Deaths",9
"697","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","60",10,"Count","Deaths",33
"698","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","70",10,"Count","Deaths",109
"699","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","80",10,"Count","Deaths",246
"700","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","90",15,"Count","Deaths",141
"701","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","0",10,"Count","Cases",36
"702","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","10",10,"Count","Cases",37
"703","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","20",10,"Count","Cases",245
"704","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","30",10,"Count","Cases",530
"705","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","40",10,"Count","Cases",783
"706","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","50",10,"Count","Cases",959
"707","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","60",10,"Count","Cases",1014
"708","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","70",10,"Count","Cases",993
"709","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","80",10,"Count","Cases",715
"710","Spain","Valencia","ES_VC29.04.2020","29.04.2020","m","90",15,"Count","Cases",202
"711","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","0",10,"Count","Cases",26
"712","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","10",10,"Count","Cases",53
"713","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","20",10,"Count","Cases",422
"714","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","30",10,"Count","Cases",719
"715","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","40",10,"Count","Cases",1008
"716","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","50",10,"Count","Cases",1165
"717","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","60",10,"Count","Cases",879
"718","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","70",10,"Count","Cases",797
"719","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","80",10,"Count","Cases",975
"720","Spain","Valencia","ES_VC29.04.2020","29.04.2020","f","90",15,"Count","Cases",500
"721","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","0",10,"Count","Deaths",0
"722","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","10",10,"Count","Deaths",0
"723","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","20",10,"Count","Deaths",1
"724","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","30",10,"Count","Deaths",6
"725","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","40",10,"Count","Deaths",6
"726","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","50",10,"Count","Deaths",24
"727","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","60",10,"Count","Deaths",87
"728","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","70",10,"Count","Deaths",238
"729","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","80",10,"Count","Deaths",261
"730","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","90",15,"Count","Deaths",83
"731","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","0",10,"Count","Deaths",0
"732","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","10",10,"Count","Deaths",1
"733","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","20",10,"Count","Deaths",0
"734","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","30",10,"Count","Deaths",1
"735","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","40",10,"Count","Deaths",2
"736","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","50",10,"Count","Deaths",10
"737","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","60",10,"Count","Deaths",33
"738","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","70",10,"Count","Deaths",110
"739","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","80",10,"Count","Deaths",247
"740","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","90",15,"Count","Deaths",143
"741","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","0",10,"Count","Cases",36
"742","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","10",10,"Count","Cases",38
"743","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","20",10,"Count","Cases",247
"744","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","30",10,"Count","Cases",535
"745","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","40",10,"Count","Cases",791
"746","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","50",10,"Count","Cases",970
"747","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","60",10,"Count","Cases",1027
"748","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","70",10,"Count","Cases",995
"749","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","80",10,"Count","Cases",718
"750","Spain","Valencia","ES_VC30.04.2020","30.04.2020","m","90",15,"Count","Cases",203
"751","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","0",10,"Count","Cases",27
"752","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","10",10,"Count","Cases",53
"753","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","20",10,"Count","Cases",434
"754","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","30",10,"Count","Cases",737
"755","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","40",10,"Count","Cases",1029
"756","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","50",10,"Count","Cases",1187
"757","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","60",10,"Count","Cases",897
"758","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","70",10,"Count","Cases",800
"759","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","80",10,"Count","Cases",981
"760","Spain","Valencia","ES_VC30.04.2020","30.04.2020","f","90",15,"Count","Cases",503
"761","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","0",10,"Count","Deaths",0
"762","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","10",10,"Count","Deaths",0
"763","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","20",10,"Count","Deaths",1
"764","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","30",10,"Count","Deaths",6
"765","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","40",10,"Count","Deaths",6
"766","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","50",10,"Count","Deaths",24
"767","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","60",10,"Count","Deaths",89
"768","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","70",10,"Count","Deaths",244
"769","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","80",10,"Count","Deaths",263
"770","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","90",15,"Count","Deaths",83
"771","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","0",10,"Count","Deaths",0
"772","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","10",10,"Count","Deaths",1
"773","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","20",10,"Count","Deaths",0
"774","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","30",10,"Count","Deaths",1
"775","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","40",10,"Count","Deaths",3
"776","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","50",10,"Count","Deaths",10
"777","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","60",10,"Count","Deaths",33
"778","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","70",10,"Count","Deaths",110
"779","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","80",10,"Count","Deaths",248
"780","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","90",15,"Count","Deaths",144
"781","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","0",10,"Count","Cases",37
"782","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","10",10,"Count","Cases",40
"783","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","20",10,"Count","Cases",258
"784","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","30",10,"Count","Cases",551
"785","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","40",10,"Count","Cases",813
"786","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","50",10,"Count","Cases",991
"787","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","60",10,"Count","Cases",1038
"788","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","70",10,"Count","Cases",1005
"789","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","80",10,"Count","Cases",726
"790","Spain","Valencia","ES_VC01.05.2020","01.05.2020","m","90",15,"Count","Cases",205
"791","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","0",10,"Count","Cases",28
"792","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","10",10,"Count","Cases",55
"793","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","20",10,"Count","Cases",462
"794","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","30",10,"Count","Cases",766
"795","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","40",10,"Count","Cases",1063
"796","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","50",10,"Count","Cases",1229
"797","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","60",10,"Count","Cases",919
"798","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","70",10,"Count","Cases",810
"799","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","80",10,"Count","Cases",1005
"800","Spain","Valencia","ES_VC01.05.2020","01.05.2020","f","90",15,"Count","Cases",512
"801","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","0",10,"Count","Deaths",0
"802","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","10",10,"Count","Deaths",0
"803","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","20",10,"Count","Deaths",1
"804","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","30",10,"Count","Deaths",6
"805","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","40",10,"Count","Deaths",6
"806","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","50",10,"Count","Deaths",25
"807","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","60",10,"Count","Deaths",89
"808","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","70",10,"Count","Deaths",244
"809","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","80",10,"Count","Deaths",266
"810","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","90",15,"Count","Deaths",84
"811","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","0",10,"Count","Deaths",0
"812","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","10",10,"Count","Deaths",1
"813","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","20",10,"Count","Deaths",0
"814","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","30",10,"Count","Deaths",1
"815","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","40",10,"Count","Deaths",3
"816","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","50",10,"Count","Deaths",10
"817","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","60",10,"Count","Deaths",34
"818","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","70",10,"Count","Deaths",111
"819","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","80",10,"Count","Deaths",249
"820","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","90",15,"Count","Deaths",144
"821","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","0",10,"Count","Cases",40
"822","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","10",10,"Count","Cases",40
"823","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","20",10,"Count","Cases",266
"824","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","30",10,"Count","Cases",560
"825","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","40",10,"Count","Cases",831
"826","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","50",10,"Count","Cases",1002
"827","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","60",10,"Count","Cases",1047
"828","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","70",10,"Count","Cases",1010
"829","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","80",10,"Count","Cases",730
"830","Spain","Valencia","ES_VC02.05.2020","02.05.2020","m","90",15,"Count","Cases",206
"831","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","0",10,"Count","Cases",29
"832","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","10",10,"Count","Cases",56
"833","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","20",10,"Count","Cases",480
"834","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","30",10,"Count","Cases",781
"835","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","40",10,"Count","Cases",1079
"836","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","50",10,"Count","Cases",1252
"837","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","60",10,"Count","Cases",933
"838","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","70",10,"Count","Cases",812
"839","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","80",10,"Count","Cases",1015
"840","Spain","Valencia","ES_VC02.05.2020","02.05.2020","f","90",15,"Count","Cases",516
"841","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","0",10,"Count","Deaths",0
"842","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","10",10,"Count","Deaths",0
"843","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","20",10,"Count","Deaths",1
"844","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","30",10,"Count","Deaths",6
"845","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","40",10,"Count","Deaths",6
"846","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","50",10,"Count","Deaths",25
"847","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","60",10,"Count","Deaths",90
"848","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","70",10,"Count","Deaths",244
"849","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","80",10,"Count","Deaths",266
"850","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","90",15,"Count","Deaths",84
"851","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","0",10,"Count","Deaths",0
"852","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","10",10,"Count","Deaths",1
"853","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","20",10,"Count","Deaths",0
"854","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","30",10,"Count","Deaths",1
"855","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","40",10,"Count","Deaths",3
"856","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","50",10,"Count","Deaths",10
"857","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","60",10,"Count","Deaths",35
"858","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","70",10,"Count","Deaths",112
"859","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","80",10,"Count","Deaths",251
"860","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","90",15,"Count","Deaths",144
"861","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","0",10,"Count","Cases",41
"862","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","10",10,"Count","Cases",41
"863","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","20",10,"Count","Cases",266
"864","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","30",10,"Count","Cases",560
"865","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","40",10,"Count","Cases",837
"866","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","50",10,"Count","Cases",1005
"867","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","60",10,"Count","Cases",1050
"868","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","70",10,"Count","Cases",1017
"869","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","80",10,"Count","Cases",741
"870","Spain","Valencia","ES_VC03.05.2020","03.05.2020","m","90",15,"Count","Cases",208
"871","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","0",10,"Count","Cases",29
"872","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","10",10,"Count","Cases",58
"873","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","20",10,"Count","Cases",487
"874","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","30",10,"Count","Cases",795
"875","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","40",10,"Count","Cases",1088
"876","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","50",10,"Count","Cases",1260
"877","Spain","Valencia","ES_VC03.05.2020","03.05.2020","f","60",10,"Count","Cases",945
